transaction_id,date,card,account,account_valid_to,client,last_name,first_name,patronymic,date_of_birth,passport,passport_valid_to,phone,oper_type,amount,oper_result,terminal,terminal_type,city,address
3649240189,2020-05-08T03:28:29,56753875153340600243,7456775989,2024-11-11,8-51608,Ермолинский,Азиз,Рахманинов,1953-08-22,1390955592,2033-07-06,+70651992263,Снятие,47351.49,Отказ,POS75616,POS,Заречный,"Заречный, ул. Селянская, д. 57"
3649240190,2020-05-08T03:29:32,40933609695879230573,7456775990,2022-04-05,8-51608,Ермолинский,Азиз,Рахманинов,1953-08-22,1390955592,2024-03-30,+70651992263,Снятие,48286.42,Отказ,POS75616,POS,Заречный,"Заречный, ул. Селянская, д. 57"
3649240191,2020-05-08T03:30:36,49636032345533229937,7456775991,2026-02-22,8-51608,Ермолинский,Азиз,Рахманинов,1953-08-22,1390955592,2021-10-25,+70651992263,Снятие,6634.44,Отказ,POS75616,POS,Заречный,"Заречный, ул. Селянская, д. 57"
3649240192,2020-05-08T03:31:56,50640456366303617156,7456775992,2031-03-08,8-51608,Ермолинский,Азиз,Рахманинов,1953-08-22,1390955592,2032-02-06,+70651992263,Снятие,13790.1,Отказ,POS75616,POS,Заречный,"Заречный, ул. Селянская, д. 57"
3649240193,2020-05-08T03:33:01,56249600124383551335,7456775993,2033-06-15,8-51608,Ермолинский,Азиз,Рахманинов,1953-08-22,1390955592,2031-06-30,+70651992263,Снятие,66168.62,Отказ,POS75616,POS,Заречный,"Заречный, ул. Селянская, д. 57"
3649240194,2020-05-08T03:34:32,43350923686413321573,7456775994,2032-07-16,8-51608,Ермолинский,Азиз,Рахманинов,1953-08-22,1390955592,2027-10-13,+70651992263,Снятие,71694.27,Отказ,POS75616,POS,Заречный,"Заречный, ул. Селянская, д. 57"
3649240195,2020-05-08T03:35:45,58329347329936689450,7456775995,2027-06-21,2-23079,Авдусин,Арефа,Финогенов,1978-05-08,9027523173,2027-08-27,+76980275899,Снятие,12129.91,Успешно,POS43792,POS,Воронеж,"Воронеж, ул. Раевского Николая, д. 22"
3649240196,2020-05-08T03:37:15,40322518897476145324,7456775996,2032-03-05,2-23079,Авдусин,Арефа,Финогенов,1978-05-08,9027523173,2022-11-25,+76980275899,Пополнение,44482.72,Отказ,POS43792,POS,Воронеж,"Воронеж, ул. Раевского Николая, д. 22"
3649240197,2020-05-08T03:38:59,49172825288565758414,7456775997,2028-08-14,2-23079,Авдусин,Арефа,Финогенов,1978-05-08,9027523173,2021-06-07,+76980275899,Снятие,15490.3,Успешно,POS43792,POS,Воронеж,"Воронеж, ул. Раевского Николая, д. 22"
3649240198,2020-05-08T03:40:14,57326649904647891935,7456775998,2033-09-03,2-23079,Авдусин,Арефа,Финогенов,1978-05-08,9027523173,2035-03-29,+76980275899,Оплата,2802.16,Успешно,POS43792,POS,Воронеж,"Воронеж, ул. Раевского Николая, д. 22"
3649240199,2020-05-08T03:41:19,52906036921632379950,7456775999,2025-05-05,2-23079,Авдусин,Арефа,Финогенов,1978-05-08,9027523173,2023-03-03,+76980275899,Снятие,46835.0,Отказ,POS43792,POS,Воронеж,"Воронеж, ул. Раевского Николая, д. 22"
3649240200,2020-05-08T03:42:46,47106623415075468146,7456776000,2028-08-25,2-23079,Авдусин,Арефа,Финогенов,1978-05-08,9027523173,2025-09-04,+76980275899,Пополнение,54918.41,Успешно,POS43792,POS,Воронеж,"Воронеж, ул. Раевского Николая, д. 22"
3649240201,2020-05-08T03:44:14,57413389276263057719,7456776001,2023-05-21,2-23079,Авдусин,Арефа,Финогенов,1978-05-08,9027523173,2024-04-16,+76980275899,Снятие,13355.35,Успешно,POS43792,POS,Воронеж,"Воронеж, ул. Раевского Николая, д. 22"
3649240202,2020-05-08T03:45:50,43366895697442498326,7456776002,2026-03-29,2-23079,Авдусин,Арефа,Финогенов,1978-05-08,9027523173,2026-10-22,+76980275899,Пополнение,10367.14,Отказ,POS43792,POS,Воронеж,"Воронеж, ул. Раевского Николая, д. 22"
3649240203,2020-05-08T03:47:34,44130504329551574665,7456776003,2022-11-14,2-23079,Авдусин,Арефа,Финогенов,1978-05-08,9027523173,2028-11-03,+76980275899,Оплата,57230.02,Успешно,POS43792,POS,Воронеж,"Воронеж, ул. Раевского Николая, д. 22"
3649240204,2020-05-08T03:49:01,55679535847269570741,7456776004,2029-02-09,2-23079,Авдусин,Арефа,Финогенов,1978-05-08,9027523173,2033-05-31,+76980275899,Оплата,27633.66,Отказ,POS43792,POS,Воронеж,"Воронеж, ул. Раевского Николая, д. 22"
3649240205,2020-05-08T03:50:12,48790497704817800351,7456776005,2023-11-04,2-23079,Авдусин,Арефа,Финогенов,1978-05-08,9027523173,2031-02-28,+76980275899,Пополнение,18398.9,Отказ,POS43792,POS,Воронеж,"Воронеж, ул. Раевского Николая, д. 22"
3649240206,2020-05-08T03:51:25,47316715937340688405,7456776006,2026-08-23,2-23079,Авдусин,Арефа,Финогенов,1978-05-08,9027523173,2028-09-13,+76980275899,Снятие,20204.25,Отказ,POS43792,POS,Воронеж,"Воронеж, ул. Раевского Николая, д. 22"
3649240207,2020-05-08T03:52:44,59154697107432344388,7456776007,2023-04-27,4-20089,Адамчук,Тавус,Щепин,1976-07-31,3909314590,2024-09-05,+76405955314,Пополнение,61260.86,Отказ,POS43792,POS,Гатчина,"Гатчина, ул. Оранская, д. 54"
3649240208,2020-05-08T03:54:14,52772448563502079658,7456776008,2023-03-13,8-51106,Беглов,Герберт,Красичков,1944-10-27,2007341745,2033-12-08,+77166487599,Оплата,73456.96,Отказ,POS75616,POS,Лобня,"Лобня, ул. Гало, д. 64"
3649240209,2020-05-08T03:55:36,57679620892329733782,7456776009,2024-02-23,8-51106,Беглов,Герберт,Красичков,1944-10-27,2007341745,2032-07-16,+70800116376,Снятие,64372.41,Успешно,POS75616,POS,Лобня,"Лобня, ул. Гало, д. 64"
3649240210,2020-05-08T03:56:45,47275126538034193286,7456776010,2029-02-27,8-51106,Беглов,Герберт,Красичков,1944-10-27,2007341745,2029-11-25,+70800116376,Снятие,66587.38,Отказ,POS75616,POS,Лобня,"Лобня, ул. Гало, д. 64"
3649240211,2020-05-08T03:58:16,44130335250816788161,7456776011,2028-06-02,8-51106,Беглов,Герберт,Красичков,1944-10-27,2007341745,2021-07-25,+70800116376,Снятие,37147.71,Отказ,POS75616,POS,Лобня,"Лобня, ул. Гало, д. 64"
3649240212,2020-05-08T03:59:36,58877650886068972994,7456776012,2023-06-16,8-51106,Беглов,Герберт,Красичков,1944-10-27,2007341745,2027-08-26,+70800116376,Снятие,39168.17,Отказ,POS75616,POS,Лобня,"Лобня, ул. Гало, д. 64"
3649240213,2020-05-08T04:01:05,57852971112069428493,7456776013,2033-09-23,8-51106,Беглов,Герберт,Красичков,1944-10-27,2007341745,2030-05-10,+70800116376,Снятие,9969.77,Отказ,POS75616,POS,Лобня,"Лобня, ул. Гало, д. 64"
3649240214,2020-05-08T04:02:16,53511910588654916955,7456776014,2025-04-19,8-51106,Беглов,Герберт,Красичков,1944-10-27,2007341745,2021-12-31,+70800116376,Снятие,30559.11,Отказ,POS75616,POS,Лобня,"Лобня, ул. Гало, д. 64"
3649240215,2020-05-08T04:03:43,46196598995646566560,7456776015,2014-08-15,7-98997,Подьячих,Игнатий,Бочарников,1961-08-07,7264775686,2034-05-06,+71852361171,Снятие,32737.49,Отказ,POS43792,POS,Вяземский,"Вяземский, ул. Витавская, д. 51"
3649240216,2020-05-08T04:05:26,54948385711103908806,7456776016,2010-06-28,7-98997,Подьячих,Игнатий,Бочарников,1961-08-07,7264775686,2029-12-02,+71852361171,Снятие,56492.18,Успешно,POS43792,POS,Вяземский,"Вяземский, ул. Витавская, д. 51"
3649240217,2020-05-08T04:06:47,51338259608830222326,7456776017,2017-07-23,7-98997,Подьячих,Игнатий,Бочарников,1961-08-07,7264775686,2031-09-09,+71852361171,Оплата,42205.79,Успешно,POS43792,POS,Вяземский,"Вяземский, ул. Витавская, д. 51"
3649240218,2020-05-08T04:08:01,50172647614608944313,7456776018,2027-06-12,1-91611,Коньков,Касьян,Резунин,1987-05-15,5760941529,2032-09-14,+75390446237,Оплата,30988.58,Успешно,POS75616,POS,Почеп,"Почеп, ул. Энтузиастов, д. 20"
3649240219,2020-05-08T04:09:17,42551487335465181060,7456776019,2031-05-14,1-91611,Коньков,Касьян,Резунин,1987-05-15,5760941529,2022-03-08,+75390446237,Снятие,42985.92,Отказ,POS75616,POS,Почеп,"Почеп, ул. Энтузиастов, д. 20"
3649240220,2020-05-08T04:10:30,54399010561039446242,7456776020,2019-03-30,7-40287,Зарин,Карен,Аверкиев,1985-11-11,2417529622,2034-02-08,+70994788267,Оплата,89321.93,Отказ,POS28311,POS,Шахты,"Шахты, ул. Фестивальный, д. 1"
3649240221,2020-05-08T04:12:07,57190565194480998405,7456776021,2029-03-27,1-29731,Котельников,Ариф,Аносов,1953-12-26,4178957270,2025-08-12,+78731246025,Оплата,28949.66,Отказ,POS43792,POS,Шахты,"Шахты, ул. Фестивальный, д. 1"
3649240222,2020-05-08T04:13:21,47255957094795640790,7456776022,2026-04-10,1-29731,Котельников,Ариф,Аносов,1953-12-26,4178957270,2027-05-01,+79508834745,Снятие,30129.47,Успешно,POS43792,POS,Шахты,"Шахты, ул. Фестивальный, д. 1"
3649240223,2020-05-08T04:15:04,57544351788858553563,7456776023,2032-02-22,1-29731,Котельников,Ариф,Аносов,1953-12-26,4178957270,2033-12-26,+79508834745,Снятие,73176.4,Успешно,POS43792,POS,Шахты,"Шахты, ул. Фестивальный, д. 1"
3649240224,2020-05-08T04:16:48,45605962765006239017,7456776024,2026-09-04,1-29731,Котельников,Ариф,Аносов,1953-12-26,4178957270,2029-08-10,+79508834745,Снятие,39528.29,Отказ,POS43792,POS,Шахты,"Шахты, ул. Фестивальный, д. 1"
3649240225,2020-05-08T04:18:07,42495091202072268141,7456776025,2030-01-01,1-29731,Котельников,Ариф,Аносов,1953-12-26,4178957270,2033-03-04,+79508834745,Снятие,82147.56,Успешно,POS43792,POS,Шахты,"Шахты, ул. Фестивальный, д. 1"
3649240226,2020-05-08T04:19:43,56478295341548574582,7456776026,2024-05-22,1-29731,Котельников,Ариф,Аносов,1953-12-26,4178957270,2022-12-03,+79508834745,Снятие,61175.3,Отказ,POS43792,POS,Шахты,"Шахты, ул. Фестивальный, д. 1"
3649240227,2020-05-08T04:20:59,48373796188907432110,7456776027,2031-10-12,1-29731,Котельников,Ариф,Аносов,1953-12-26,4178957270,2030-06-19,+79508834745,Снятие,31573.34,Отказ,POS43792,POS,Шахты,"Шахты, ул. Фестивальный, д. 1"
3649240228,2020-05-08T04:22:01,57563452213459563945,7456776028,2026-01-09,1-29731,Котельников,Ариф,Аносов,1953-12-26,4178957270,2031-01-24,+79508834745,Снятие,50591.98,Отказ,POS43792,POS,Шахты,"Шахты, ул. Фестивальный, д. 1"
3649240229,2020-05-08T04:23:02,58911643122568106910,7456776029,2034-04-21,1-29731,Котельников,Ариф,Аносов,1953-12-26,4178957270,2028-07-24,+79508834745,Снятие,61324.65,Отказ,POS43792,POS,Шахты,"Шахты, ул. Фестивальный, д. 1"
3649240230,2020-05-08T04:24:23,42446115406728056648,7456776030,2022-06-10,1-06867,Санеев,Демьян,Ащеулов,1995-09-22,7413292665,2033-08-29,+77263175649,Пополнение,6825.16,Успешно,POS28311,POS,Почеп,"Почеп, ул. Энтузиастов, д. 20"
3649240231,2020-05-08T04:25:24,59319622815993837354,7456776031,2030-06-13,1-06867,Санеев,Демьян,Ащеулов,1995-09-22,7413292665,2025-09-01,+77832272351,Снятие,84195.05,Отказ,POS28311,POS,Почеп,"Почеп, ул. Энтузиастов, д. 20"
3649240232,2020-05-08T04:26:46,47752587435035551234,7456776032,2026-05-31,1-06867,Санеев,Демьян,Ащеулов,1995-09-22,7413292665,2024-12-06,+77832272351,Снятие,68147.98,Отказ,POS28311,POS,Почеп,"Почеп, ул. Энтузиастов, д. 20"
3649240233,2020-05-08T04:28:03,57766596964048329478,7456776033,2024-06-12,1-06867,Санеев,Демьян,Ащеулов,1995-09-22,7413292665,2025-07-11,+77832272351,Снятие,79807.3,Отказ,POS28311,POS,Почеп,"Почеп, ул. Энтузиастов, д. 20"
3649240234,2020-05-08T04:29:05,40282772403804904096,7456776034,2032-07-16,1-06867,Санеев,Демьян,Ащеулов,1995-09-22,7413292665,2031-06-16,+77832272351,Снятие,55994.82,Отказ,POS28311,POS,Почеп,"Почеп, ул. Энтузиастов, д. 20"
3649240235,2020-05-08T04:30:45,51708883484520986764,7456776035,2026-04-22,1-06867,Санеев,Демьян,Ащеулов,1995-09-22,7413292665,2031-05-16,+77832272351,Снятие,72753.99,Отказ,POS28311,POS,Почеп,"Почеп, ул. Энтузиастов, д. 20"
3649240236,2020-05-08T04:32:00,43440137770843149373,7456776036,2031-04-14,1-06867,Санеев,Демьян,Ащеулов,1995-09-22,7413292665,2023-02-10,+77832272351,Снятие,23916.57,Отказ,POS28311,POS,Почеп,"Почеп, ул. Энтузиастов, д. 20"
3649240237,2020-05-08T04:33:04,53404726159205871046,7456776037,2029-04-16,1-06867,Санеев,Демьян,Ащеулов,1995-09-22,7413292665,2023-07-20,+77832272351,Снятие,66250.61,Отказ,POS28311,POS,Почеп,"Почеп, ул. Энтузиастов, д. 20"
3649240238,2020-05-08T04:34:24,54056095092728480296,7456776038,2034-01-13,1-06867,Санеев,Демьян,Ащеулов,1995-09-22,7413292665,2022-11-15,+77832272351,Снятие,77697.28,Отказ,POS28311,POS,Почеп,"Почеп, ул. Энтузиастов, д. 20"
3649240239,2020-05-08T04:35:34,56533913224112011518,7456776039,2026-05-12,8-49680,Карпушев,Безсон,Скорожиров,1966-08-13,6939559640,2028-02-09,+74777922103,Пополнение,76965.91,Отказ,POS43792,POS,Гороховец,"Гороховец, ул. Народовластия, д. 69"
3649240240,2020-05-08T04:36:36,48636619485023195740,7456776040,2024-09-19,8-49680,Карпушев,Безсон,Скорожиров,1966-08-13,6939559640,2026-04-04,+74777922103,Снятие,12006.43,Успешно,POS43792,POS,Гороховец,"Гороховец, ул. Народовластия, д. 69"
3649240241,2020-05-08T04:38:21,48444410338095773998,7456776041,2034-06-13,3-93671,Сущев,Ян,Овдокимов,1953-02-01,7445387687,2023-06-26,+76711433417,Снятие,42434.43,Отказ,POS75616,POS,Буинск,"Буинск, ул. Гончара Олеся, д. 3"
3649240242,2020-05-08T04:39:50,49791305799908162626,7456776042,2033-07-02,3-93671,Сущев,Ян,Овдокимов,1953-02-01,7445387687,2026-02-19,+70958902111,Снятие,5911.85,Успешно,POS75616,POS,Буинск,"Буинск, ул. Гончара Олеся, д. 3"
3649240243,2020-05-08T04:41:21,54981790057996839293,7456776043,2031-09-26,3-93671,Сущев,Ян,Овдокимов,1953-02-01,7445387687,2022-07-20,+70958902111,Снятие,80973.52,Отказ,POS75616,POS,Буинск,"Буинск, ул. Гончара Олеся, д. 3"
3649240244,2020-05-08T04:42:31,50450316907259577611,7456776044,2031-10-28,3-93671,Сущев,Ян,Овдокимов,1953-02-01,7445387687,2030-05-19,+70958902111,Снятие,75125.25,Отказ,POS75616,POS,Буинск,"Буинск, ул. Гончара Олеся, д. 3"
3649240245,2020-05-08T04:43:44,43423623528438435846,7456776045,2022-07-08,3-93671,Сущев,Ян,Овдокимов,1953-02-01,7445387687,2025-05-12,+70958902111,Снятие,74426.01,Отказ,POS75616,POS,Буинск,"Буинск, ул. Гончара Олеся, д. 3"
3649240246,2020-05-08T04:44:56,48188832263160504014,7456776046,2028-10-20,3-93671,Сущев,Ян,Овдокимов,1953-02-01,7445387687,2026-08-17,+70958902111,Снятие,5949.04,Отказ,POS75616,POS,Буинск,"Буинск, ул. Гончара Олеся, д. 3"
3649240247,2020-05-08T04:46:23,43051123745952767516,7456776047,2022-09-12,3-93671,Сущев,Ян,Овдокимов,1953-02-01,7445387687,2029-03-25,+70958902111,Снятие,34277.89,Отказ,POS75616,POS,Буинск,"Буинск, ул. Гончара Олеся, д. 3"
3649240248,2020-05-08T04:47:59,57256567646058562647,7456776048,2026-12-01,3-93671,Сущев,Ян,Овдокимов,1953-02-01,7445387687,2035-03-04,+70958902111,Снятие,83966.16,Отказ,POS75616,POS,Буинск,"Буинск, ул. Гончара Олеся, д. 3"
3649240249,2020-05-08T04:49:12,46789462016900129802,7456776049,2031-10-10,3-93671,Сущев,Ян,Овдокимов,1953-02-01,7445387687,2023-05-03,+70958902111,Снятие,71094.35,Отказ,POS75616,POS,Буинск,"Буинск, ул. Гончара Олеся, д. 3"
3649240250,2020-05-08T04:50:24,46134323793554676951,7456776050,2032-10-03,3-13561,Чайкин,Генри,Юранов,1963-07-26,9378942654,2017-08-25,+72309606723,Снятие,18315.31,Отказ,POS28311,POS,Питкяранта,"Питкяранта, ул. Кубанская, д. 31"
3649240251,2020-05-08T04:51:28,55918721584429470021,7456776051,2027-12-02,3-13561,Чайкин,Генри,Юранов,1963-07-26,9378942654,2015-07-16,+72309606723,Оплата,27825.48,Успешно,POS28311,POS,Питкяранта,"Питкяранта, ул. Кубанская, д. 31"
3649240252,2020-05-08T04:52:47,44994328570263919200,7456776052,2029-06-23,3-13561,Чайкин,Генри,Юранов,1963-07-26,9378942654,2008-04-09,+72309606723,Пополнение,3670.47,Отказ,POS28311,POS,Питкяранта,"Питкяранта, ул. Кубанская, д. 31"
3649240253,2020-05-08T04:54:30,56211498906057515795,7456776053,2027-04-12,7-95121,Отрадных,Абд аль-Узза,Погребняк,1943-07-07,2445899574,2027-04-29,+79863941673,Пополнение,32572.03,Отказ,POS28311,POS,Облучье,"Облучье, ул. Ирченко, д. 49"
3649240254,2020-05-08T04:55:50,54243922642542877295,7456776054,2026-01-21,7-95121,Отрадных,Абд аль-Узза,Погребняк,1943-07-07,2445899574,2023-10-14,+79863941673,Снятие,43941.87,Отказ,POS28311,POS,Облучье,"Облучье, ул. Ирченко, д. 49"
3649240255,2020-05-08T04:57:13,50842458632465898631,7456776055,2032-12-01,7-95121,Отрадных,Абд аль-Узза,Погребняк,1943-07-07,2445899574,2022-11-28,+79863941673,Пополнение,65366.28,Успешно,POS28311,POS,Облучье,"Облучье, ул. Ирченко, д. 49"
3649240256,2020-05-08T04:58:41,59513747855725614885,7456776056,2034-07-03,7-95121,Отрадных,Абд аль-Узза,Погребняк,1943-07-07,2445899574,2027-09-14,+79863941673,Пополнение,6116.2,Отказ,POS28311,POS,Облучье,"Облучье, ул. Ирченко, д. 49"
3649240257,2020-05-08T05:00:03,49283145684468771418,7456776057,2025-03-30,7-95121,Отрадных,Абд аль-Узза,Погребняк,1943-07-07,2445899574,2030-06-25,+79863941673,Пополнение,9419.96,Отказ,POS28311,POS,Облучье,"Облучье, ул. Ирченко, д. 49"
3649240258,2020-05-08T05:01:22,52563627705289637249,7456776058,2028-08-20,7-95121,Отрадных,Абд аль-Узза,Погребняк,1943-07-07,2445899574,2031-07-16,+79863941673,Снятие,16933.87,Отказ,POS28311,POS,Облучье,"Облучье, ул. Ирченко, д. 49"
3649240259,2020-05-08T05:02:43,43491060170509865742,7456776059,2027-03-11,7-95121,Отрадных,Абд аль-Узза,Погребняк,1943-07-07,2445899574,2025-03-05,+79863941673,Оплата,80225.31,Отказ,POS28311,POS,Облучье,"Облучье, ул. Ирченко, д. 49"
3649240260,2020-05-08T05:04:25,53894030132959212066,7456776060,2031-02-17,7-95121,Отрадных,Абд аль-Узза,Погребняк,1943-07-07,2445899574,2029-01-09,+79863941673,Пополнение,46995.84,Успешно,POS28311,POS,Облучье,"Облучье, ул. Ирченко, д. 49"
3649240261,2020-05-08T05:05:50,59468783387012700775,7456776061,2024-06-11,7-95121,Отрадных,Абд аль-Узза,Погребняк,1943-07-07,2445899574,2030-02-12,+79863941673,Пополнение,78385.95,Успешно,POS28311,POS,Облучье,"Облучье, ул. Ирченко, д. 49"
3649240262,2020-05-08T05:06:50,56584095104447989182,7456776062,2024-11-11,7-95121,Отрадных,Абд аль-Узза,Погребняк,1943-07-07,2445899574,2028-03-20,+79863941673,Оплата,21264.94,Отказ,POS28311,POS,Облучье,"Облучье, ул. Ирченко, д. 49"
3649240263,2020-05-08T05:07:56,55264601146347199783,7456776063,2022-11-07,7-95121,Отрадных,Абд аль-Узза,Погребняк,1943-07-07,2445899574,2023-06-06,+79863941673,Снятие,47960.3,Успешно,POS28311,POS,Облучье,"Облучье, ул. Ирченко, д. 49"
3649240264,2020-05-08T05:09:00,42721092239376498951,7456776064,2026-05-13,7-95121,Отрадных,Абд аль-Узза,Погребняк,1943-07-07,2445899574,2029-07-28,+79863941673,Оплата,70445.08,Успешно,POS28311,POS,Облучье,"Облучье, ул. Ирченко, д. 49"
3649240265,2020-05-08T05:10:40,47559188490398507176,7456776065,2031-11-08,3-09614,Полудомников,Лампрехт,Зотов,1999-05-06,9835659680,2008-08-19,+72406365809,Оплата,48819.17,Отказ,POS75616,POS,Таганрог,"Таганрог, ул. Гришко Михаила, д. 75"
3649240266,2020-05-08T05:12:19,45477052328041738730,7456776066,2032-09-02,3-09614,Полудомников,Лампрехт,Зотов,1999-05-06,9835659680,2009-11-17,+72406365809,Пополнение,41338.72,Успешно,POS75616,POS,Таганрог,"Таганрог, ул. Гришко Михаила, д. 75"
3649240267,2020-05-08T05:13:58,58675686086563751858,7456776067,2010-01-04,1-48184,Стариков,Пипин,Губатый,1931-07-20,9887477872,2029-12-04,+74207912741,Пополнение,81417.01,Успешно,POS75616,POS,Тара,"Тара, ул. Уральская, д. 39"
3649240268,2020-05-08T05:15:36,58652954046612132903,7456776068,2019-01-25,1-48184,Стариков,Пипин,Губатый,1931-07-20,9887477872,2027-03-13,+74207912741,Пополнение,23272.54,Успешно,POS75616,POS,Тара,"Тара, ул. Уральская, д. 39"
3649240269,2020-05-08T05:16:55,56360840034573903268,7456776069,2007-09-27,1-48184,Стариков,Пипин,Губатый,1931-07-20,9887477872,2027-06-19,+74207912741,Снятие,89265.46,Успешно,POS75616,POS,Тара,"Тара, ул. Уральская, д. 39"
3649240270,2020-05-08T05:18:40,46631190887451710869,7456776070,2024-05-18,3-05902,Зыскин,Микеланджело,Захарочкин,1948-01-29,7548995571,2029-04-01,+70008438199,Снятие,85797.58,Успешно,POS28311,POS,Бердск,"Бердск, ул. Кокчетавская, д. 79"
3649240271,2020-05-08T05:19:43,48496927674631581089,7456776071,2032-02-26,3-05902,Зыскин,Микеланджело,Захарочкин,1948-01-29,7548995571,2023-09-29,+70008438199,Пополнение,63674.75,Успешно,POS75616,POS,Нижний Новгород,"Нижний Новгород, ул. Короленковская, д. 5"
3649240272,2020-05-08T05:21:21,52437382029240246298,7456776072,2029-11-04,3-05902,Зыскин,Микеланджело,Захарочкин,1948-01-29,7548995571,2022-09-20,+70008438199,Пополнение,68972.87,Отказ,POS28311,POS,Кузнецк,"Кузнецк, ул. Халтурина, д. 73"
3649240273,2020-05-08T05:22:56,49648453033296622358,7456776073,2021-08-01,3-67924,Аникичев,Салман,Брындин,1951-01-29,1160285751,2029-11-03,+72685221717,Снятие,4264.69,Отказ,POS43792,POS,Белая Калитва,"Белая Калитва, ул. Шишковская, д. 46"
3649240274,2020-05-08T05:24:17,51559033331812487604,7456776074,2032-11-23,8-72312,Нуриев,Бонавентура,Александрийский,1935-01-23,8764985930,2032-08-20,+74865413196,Пополнение,18069.73,Успешно,POS75616,POS,Дубна,"Дубна, ул. Вокзальная , д. 3"
3649240275,2020-05-08T05:25:52,53711251478474484224,7456776075,2033-08-20,8-72312,Нуриев,Бонавентура,Александрийский,1935-01-23,8764985930,2030-08-22,+74865413196,Оплата,89466.16,Успешно,POS75616,POS,Дубна,"Дубна, ул. Вокзальная , д. 3"
3649240276,2020-05-08T05:27:31,55717332924056741231,7456776076,2026-01-03,8-72312,Нуриев,Бонавентура,Александрийский,1935-01-23,8764985930,2031-02-20,+74865413196,Оплата,31814.73,Успешно,POS75616,POS,Дубна,"Дубна, ул. Вокзальная , д. 3"
3649240277,2020-05-08T05:29:16,57339522527704253268,7456776077,2026-10-25,4-14021,Каронин,Азарий,Храповицкий,1932-01-28,8463277778,2033-08-09,+77219609986,Оплата,17325.69,Успешно,POS43792,POS,Дубна,"Дубна, ул. Вокзальная , д. 3"
3649240278,2020-05-08T05:30:18,59503595511712522067,7456776078,2034-10-31,8-65988,Рухин,Иштван,Евстюгов,1971-01-26,6384450998,2012-11-16,+77944242699,Пополнение,41953.91,Успешно,POS28311,POS,Луза,"Луза, ул. Крайняя, д. 88"
3649240279,2020-05-08T05:31:45,44986499990144224249,7456776079,2024-07-11,1-08252,Целиковский,Иларий,Башкиров,1950-04-23,8478144525,2030-03-21,+77859766322,Оплата,54099.91,Отказ,POS28311,POS,Ленинск,"Ленинск, ул. Рижская, д. 71"
3649240280,2020-05-08T05:33:27,46025534696634446567,7456776080,2022-09-24,1-08252,Целиковский,Иларий,Башкиров,1950-04-23,8478144525,2029-04-20,+77859766322,Оплата,80207.11,Отказ,POS28311,POS,Ленинск,"Ленинск, ул. Рижская, д. 71"
3649240281,2020-05-08T05:35:02,56677692127207104221,7456776081,2031-08-04,1-08252,Целиковский,Иларий,Башкиров,1950-04-23,8478144525,2022-05-17,+77859766322,Снятие,87727.25,Успешно,POS28311,POS,Ленинск,"Ленинск, ул. Рижская, д. 71"
3649240282,2020-05-08T05:36:02,57922788550121660552,7456776082,2026-01-17,1-08252,Целиковский,Иларий,Башкиров,1950-04-23,8478144525,2034-04-17,+77859766322,Пополнение,73194.43,Отказ,POS28311,POS,Ленинск,"Ленинск, ул. Рижская, д. 71"
3649240283,2020-05-08T05:37:36,40564050846160725201,7456776083,2022-02-19,1-08252,Целиковский,Иларий,Башкиров,1950-04-23,8478144525,2027-12-23,+77859766322,Оплата,9377.29,Успешно,POS28311,POS,Ленинск,"Ленинск, ул. Рижская, д. 71"
3649240284,2020-05-08T05:39:16,43468364973158319784,7456776084,2030-05-27,1-08252,Целиковский,Иларий,Башкиров,1950-04-23,8478144525,2034-02-13,+77859766322,Снятие,47870.71,Успешно,POS28311,POS,Ленинск,"Ленинск, ул. Рижская, д. 71"
3649240285,2020-05-08T05:40:21,47464864147099176393,7456776085,2021-11-10,1-08252,Целиковский,Иларий,Башкиров,1950-04-23,8478144525,2030-10-01,+77859766322,Оплата,2684.76,Отказ,POS28311,POS,Ленинск,"Ленинск, ул. Рижская, д. 71"
3649240286,2020-05-08T05:41:31,57282661223088615293,7456776086,2023-07-09,1-08252,Целиковский,Иларий,Башкиров,1950-04-23,8478144525,2029-11-16,+77859766322,Пополнение,71744.16,Отказ,POS28311,POS,Ленинск,"Ленинск, ул. Рижская, д. 71"
3649240287,2020-05-08T05:42:43,40419167457052137924,7456776087,2034-11-23,1-08252,Целиковский,Иларий,Башкиров,1950-04-23,8478144525,2033-09-16,+77859766322,Снятие,27191.84,Успешно,POS28311,POS,Ленинск,"Ленинск, ул. Рижская, д. 71"
3649240288,2020-05-08T05:44:18,44432801988152300725,7456776088,2030-05-04,1-08252,Целиковский,Иларий,Башкиров,1950-04-23,8478144525,2027-05-09,+77859766322,Оплата,11634.18,Отказ,POS28311,POS,Ленинск,"Ленинск, ул. Рижская, д. 71"
3649240289,2020-05-08T05:46:01,54671915072708714576,7456776089,2030-06-28,1-08252,Целиковский,Иларий,Башкиров,1950-04-23,8478144525,2034-07-24,+77859766322,Оплата,62965.55,Отказ,POS28311,POS,Ленинск,"Ленинск, ул. Рижская, д. 71"
3649240290,2020-05-08T05:47:39,40580364953183668666,7456776090,2024-02-20,1-08252,Целиковский,Иларий,Башкиров,1950-04-23,8478144525,2024-04-04,+77859766322,Пополнение,17762.84,Успешно,POS28311,POS,Ленинск,"Ленинск, ул. Рижская, д. 71"
